filename,width,height,class,xmin,ymin,xmax,ymax
(609).jpeg,1084,550,student,299,68,479,263
(609).jpeg,1084,550,student,452,127,564,254
(610).jpeg,1076,558,studentcopying,337,156,639,426
(610).jpeg,1076,558,student,675,224,940,558
(610).jpeg,1076,558,student,311,218,404,292
(612).jpeg,1081,551,student,541,89,821,407
(612).jpeg,1081,551,chit,839,256,1042,488
(613).jpeg,1056,541,studentcopying,151,123,344,456
(613).jpeg,1056,541,student,406,152,618,367
(613).jpeg,1056,541,student,586,99,1006,491
(614).jpeg,1063,533,student,471,81,885,533
(614).jpeg,1063,533,chit,697,331,867,454
(615).jpeg,1079,550,student,350,271,627,550
(615).jpeg,1079,550,chit,443,451,563,506
(615).jpeg,1079,550,student,108,386,332,515
(615).jpeg,1079,550,student,547,164,700,492
(615).jpeg,1079,550,student,687,174,823,528
(615).jpeg,1079,550,studentsleep,749,324,1072,550
(616).jpeg,1079,546,student,514,116,678,375
(617).jpeg,1055,555,student,290,66,633,440
(617).jpeg,1055,555,studentcopying,664,88,1051,555
(617).jpeg,1055,555,studentsleep,1,194,272,362
(618).jpeg,1083,550,student,132,155,488,550
(618).jpeg,1083,550,studentsleep,530,40,957,550
(618).jpeg,1083,550,student,1,132,182,402
(619).jpeg,1177,600,student,42,195,327,537
(619).jpeg,1177,600,student,757,193,1145,560
(619).jpeg,1177,600,student,757,187,882,306
(619).jpeg,1177,600,student,283,167,466,381
(619).jpeg,1177,600,student,404,166,512,262
(619).jpeg,1177,600,student,988,201,1080,289
(620).jpeg,1170,599,student,105,210,381,479
(620).jpeg,1170,599,student,325,246,487,407
(620).jpeg,1170,599,studentcopying,848,245,1036,489
(620).jpeg,1170,599,student,758,259,890,370
(621).jpeg,1162,612,student,236,214,447,504
(621).jpeg,1162,612,studentcopying,369,84,732,609
(621).jpeg,1162,612,student,792,296,961,491
(622).jpeg,1201,602,studentcopying,296,124,663,600
(622).jpeg,1201,602,studentcopying,768,94,1138,602
(623).jpeg,1186,578,studentcopying,191,234,361,414
(623).jpeg,1186,578,studentcopying,459,243,625,433
(623).jpeg,1186,578,studentcopying,355,232,442,331
(623).jpeg,1186,578,studentcopying,869,253,1039,438
(623).jpeg,1186,578,student,761,226,902,362
(623).jpeg,1186,578,student,708,206,815,330
(623).jpeg,1186,578,student,1069,261,1172,380
(623).jpeg,1186,578,student,437,241,488,294
(624).jpeg,1177,571,student,156,141,437,488
(624).jpeg,1177,571,chit,596,379,727,501
(624).jpeg,1177,571,student,782,116,1118,472
(625).jpeg,1194,532,studentcopying,194,135,611,496
(625).jpeg,1194,532,student,740,24,1194,502
(626).jpeg,867,575,student,245,73,739,575
(627).jpeg,874,615,student,227,69,691,615
(628).jpeg,1153,508,studentcopying,16,54,489,507
(628).jpeg,1153,508,student,776,150,1147,506
(628).jpeg,1153,508,student,723,187,843,280
(628).jpeg,1153,508,student,869,129,971,226
(629).jpeg,1173,514,studentsleep,171,188,503,437
(629).jpeg,1173,514,studentcopying,368,98,587,267
(629).jpeg,1173,514,student,614,91,884,348
(630).jpeg,1157,534,studentcopying,707,25,959,357
(630).jpeg,1157,534,studentcopying,475,45,641,286
(630).jpeg,1157,534,studentsleep,291,217,541,411
(631).jpeg,1128,520,studentsleep,244,176,544,420
(631).jpeg,1128,520,studentcopying,501,38,701,223
(631).jpeg,1128,520,studentcopying,704,37,937,336
100.jpeg,2960,1440,student_copying,1221,319,2282,1154
103.jpeg,620,413,student_copying,172,8,583,385
104.jpeg,1280,853,student_copying,219,277,609,787
104.jpeg,1280,853,student_copying,1,204,255,554
105.jpeg,768,543,student_copying,401,16,725,417
106.jpeg,800,480,student_copying,412,161,754,438
107.jpeg,647,404,student,185,116,426,325
107.jpeg,647,404,student,406,64,529,252
108.jpeg,800,448,student,549,86,725,328
109.jpeg,640,340,student_copying,122,66,377,335
110.jpeg,671,447,student_copying,251,145,528,425
111.jpeg,615,410,student_copying,277,103,582,362
111.jpeg,615,410,student_copying,178,155,424,384
111.jpeg,615,410,student_copying,18,33,447,380
112.jpeg,1200,759,student,103,302,489,759
112.jpeg,1200,759,student,448,119,712,340
113.jpeg,500,350,student_copying,235,38,445,219
114.jpeg,800,533,student_copying,196,110,389,332
114.jpeg,800,533,student_copying,167,71,568,384
115.jpeg,897,597,student_copying,367,92,748,437
116.jpeg,0,0,student_copying,190,7,366,226
116.jpeg,0,0,student,33,39,223,267
117.jpeg,1300,957,student_copying,428,20,870,736
118.jpeg,800,533,student_copying,51,92,612,492
119.jpeg,1300,940,student_copying,67,215,747,826
119.jpeg,1300,940,student_copying,709,127,1112,836
120.jpeg,866,1390,student_copying,108,205,765,1333
120.jpeg,866,1390,student_copying,73,815,533,1273
120.jpeg,866,1390,student_copying,59,53,362,459
121.jpeg,0,0,student_copying,402,265,678,392
121.jpeg,0,0,student_copying,165,30,616,325
121.jpeg,0,0,student_copying,363,36,634,422
122.jpeg,759,422,student_copying,183,50,292,163
122.jpeg,759,422,student_copying,340,85,475,240
122.jpeg,759,422,student,459,106,667,337
123.jpeg,600,405,student_copying,273,152,402,377
123.jpeg,600,405,student_copying,63,65,367,356
124.jpeg,660,440,student,291,174,456,394
124.jpeg,660,440,student,445,153,593,314
124.jpeg,660,440,student,498,97,582,262
125.jpeg,1280,720,student,786,80,908,238
125.jpeg,1280,720,student,434,120,646,286
125.jpeg,1280,720,student_copying,393,298,798,690
126.jpeg,1000,750,student_copying,711,361,872,514
126.jpeg,1000,750,student_copying,251,159,309,248
126.jpeg,1000,750,student_copying,569,120,605,179
126.jpeg,1000,750,student,845,231,968,350
127.jpeg,640,401,student,97,161,351,381
127.jpeg,640,401,student,366,110,529,287
127.jpeg,640,401,student,289,54,356,125
127.jpeg,640,401,student,240,48,298,100
127.jpeg,640,401,student,137,81,222,151
128.jpeg,316,450,student_copying,95,253,287,356
128.jpeg,316,450,student_copying,2,196,156,335
128.jpeg,316,450,student,181,108,266,205
129.jpeg,800,448,student,395,78,599,316
129.jpeg,800,448,student,530,2,700,268
130.jpeg,450,299,student_copying,65,20,270,179
130.jpeg,450,299,student_copying,295,25,400,121
130.jpeg,450,299,student_copying,171,34,303,137
131.jpeg,855,571,student,473,94,712,282
131.jpeg,855,571,student,325,130,464,316
131.jpeg,855,571,student,1,303,265,512
132.jpeg,1280,720,student,443,200,714,399
132.jpeg,1280,720,student,668,260,1058,626
132.jpeg,1280,720,student,988,210,1218,495
132.jpeg,1280,720,student,117,270,424,507
132.jpeg,1280,720,student,80,185,257,397
133.jpeg,227,146,student_copying,7,6,155,146
133.jpeg,227,146,student_copying,2,5,107,142
133.jpeg,227,146,student_copying,102,16,199,94
134.jpeg,800,450,student_copying,336,13,721,450
134.jpeg,800,450,student_copying,1,79,307,382
135.jpeg,500,333,student_copying,235,68,467,324
136.jpeg,0,0,student_copying,182,108,311,255
136.jpeg,0,0,student_copying,348,254,442,358
136.jpeg,0,0,student_copying,205,235,344,374
136.jpeg,0,0,student_copying,153,388,288,526
137.jpeg,1280,720,student_copying,346,183,539,402
137.jpeg,1280,720,student_copying,823,189,938,275
138.jpeg,525,393,student_copying,226,179,357,311
139.jpeg,0,0,student,254,84,520,400
140.jpeg,759,400,student,654,85,759,262
140.jpeg,759,400,student,395,151,576,319
140.jpeg,759,400,student,373,71,501,215
140.jpeg,759,400,student,46,108,183,313
140.jpeg,759,400,student,343,33,445,151
141.jpeg,1300,728,student_copying,495,187,654,311
141.jpeg,1300,728,student_copying,751,291,1129,699
142.jpeg,533,400,student_copying,127,26,400,374
143.jpeg,0,0,student_copying,693,153,1055,555
143.jpeg,0,0,student,120,227,570,675
22.jpeg,380,252,student,274,49,380,141
22.jpeg,380,252,student,123,107,271,241
22.jpeg,380,252,student,75,51,152,163
23.jpeg,450,299,student,22,8,303,290
23.jpeg,450,299,student,305,45,437,220
23.jpeg,450,299,student,239,84,321,171
24.jpeg,670,402,student_copying,367,47,435,109
24.jpeg,670,402,student_copying,612,48,658,123
24.jpeg,670,402,student,364,104,505,244
25.jpeg,800,450,student,65,141,266,391
25.jpeg,800,450,student_copying,59,31,208,163
26.jpeg,644,362,student,305,37,429,187
26.jpeg,644,362,student_copying,400,2,491,121
26.jpeg,644,362,student,131,7,284,207
26.jpeg,644,362,student,18,54,146,248
27.jpeg,459,306,student,121,136,234,301
27.jpeg,459,306,student,44,116,125,252
27.jpeg,459,306,student,230,94,332,213
27.jpeg,459,306,student,362,113,459,222
28.jpeg,849,565,student,462,65,848,564
28.jpeg,849,565,student,1,70,281,564
29.jpeg,1280,853,student,346,108,920,784
30.jpeg,1200,800,student,267,37,903,647
31.jpeg,1200,800,student_copying,562,105,1103,659
32.jpeg,0,0,student_copying,352,202,484,350
32.jpeg,0,0,student_copying,451,111,573,227
32.jpeg,0,0,student_copying,762,135,869,346
32.jpeg,0,0,student_copying,367,43,448,124
32.jpeg,0,0,student,263,117,334,243
32.jpeg,0,0,student,103,318,317,545
32.jpeg,0,0,student,31,245,183,424
32.jpeg,0,0,student,611,275,832,545
33.jpeg,1280,720,student,898,142,1280,579
33.jpeg,1280,720,student,674,80,968,498
33.jpeg,1280,720,student,585,105,863,453
34.jpeg,1000,600,student,511,207,778,508
34.jpeg,1000,600,student,688,30,874,279
34.jpeg,1000,600,student,399,106,576,337
34.jpeg,1000,600,student,359,51,536,218
35.jpeg,1000,600,student,427,134,559,318
35.jpeg,1000,600,student,846,132,1000,313
35.jpeg,1000,600,student,531,211,739,439
35.jpeg,1000,600,student,24,226,211,438
36.jpeg,1300,866,student,623,66,972,524
36.jpeg,1300,866,student,1,112,332,793
37.jpeg,1300,866,student,214,90,738,866
38.jpeg,1300,866,student,779,138,1300,634
39.jpeg,1300,866,student,876,126,1300,622
40.jpeg,1300,866,student,281,1,692,462
40.jpeg,1300,866,student,800,352,1300,801
40.jpeg,1300,866,student_copying,1071,142,1267,375
41.jpeg,1300,866,student_copying,1078,127,1283,395
42.jpeg,1300,866,student,799,103,1220,581
43.jpeg,1300,866,student,1038,174,1282,580
44.jpeg,1300,866,student,408,264,827,757
45.jpeg,1300,866,student,443,402,939,787
45.jpeg,1300,866,student,830,175,1113,523
46.jpeg,1300,840,student,132,278,582,685
47.jpeg,400,266,student,222,120,294,174
47.jpeg,400,266,student,310,140,373,213
47.jpeg,400,266,student,88,171,154,258
48.jpeg,400,300,student,169,166,232,234
48.jpeg,400,300,student,221,180,311,245
48.jpeg,400,300,student,315,216,397,298
48.jpeg,400,300,student,88,145,171,220
48.jpeg,400,300,student_copying,112,80,163,126
49.jpeg,400,300,student_copying,5,41,49,101
49.jpeg,400,300,student,154,55,216,109
49.jpeg,400,300,student,1,78,70,161
49.jpeg,400,300,student_copying,314,66,365,126
50.jpeg,1300,866,student,583,331,922,737
51.jpeg,1026,544,student,368,121,703,543
51.jpeg,1026,544,student,884,103,1015,284
51.jpeg,1026,544,student,706,131,879,343
52.jpeg,675,450,student,304,174,513,379
52.jpeg,675,450,student,507,116,675,331
52.jpeg,675,450,student,22,208,287,450
52.jpeg,675,450,student,165,119,312,260
52.jpeg,675,450,student_copying,415,58,472,150
53.jpeg,630,250,student,287,34,363,101
53.jpeg,630,250,student,359,32,454,146
53.jpeg,630,250,student,436,32,549,110
53.jpeg,630,250,student,92,74,203,209
54.jpeg,790,530,student,178,130,546,519
55.jpeg,634,411,student,262,20,628,411
56.jpeg,688,360,student_copying,569,56,676,166
56.jpeg,688,360,student_copying,375,52,455,140
56.jpeg,688,360,student,94,52,217,189
57.jpeg,620,413,student,362,105,508,249
57.jpeg,620,413,student,477,102,587,206
57.jpeg,620,413,student,154,131,394,308
58.jpeg,636,362,student,431,146,529,258
58.jpeg,636,362,student,130,150,286,261
58.jpeg,636,362,student,211,108,288,189
59.jpeg,715,508,student,78,120,238,354
59.jpeg,715,508,student_copying,323,65,476,224
60.jpeg,640,480,student_copying,270,177,422,326
60.jpeg,640,480,student,155,149,261,255
61.jpeg,640,480,student,383,62,535,206
61.jpeg,640,480,student,526,56,640,273
61.jpeg,640,480,student,1,131,301,435
61.jpeg,640,480,student,294,42,399,147
61.jpeg,640,480,student,211,29,301,116
62.jpeg,660,440,student,115,96,418,369
62.jpeg,660,440,student,337,41,474,219
62.jpeg,660,440,student,133,20,205,151
63.jpeg,640,480,student,328,122,457,241
63.jpeg,640,480,student,225,143,363,306
63.jpeg,640,480,student,90,221,228,399
64.jpeg,600,400,student,389,76,518,206
64.jpeg,600,400,student,245,39,353,149
64.jpeg,600,400,student,71,153,220,371
65.jpeg,640,480,student,385,182,514,322
65.jpeg,640,480,student_copying,312,109,432,187
65.jpeg,640,480,student,161,95,277,186
65.jpeg,640,480,student,41,153,170,273
65.jpeg,640,480,student,38,275,296,421
66.jpeg,640,480,student,195,138,387,269
66.jpeg,640,480,student,303,99,415,184
66.jpeg,640,480,student,355,195,564,345
67.jpeg,1300,956,student,317,171,912,783
68.jpeg,1200,800,student,353,246,734,653
69.jpeg,1200,800,student,330,140,866,704
70.jpeg,1200,800,student,376,230,738,655
700.jpeg,1767,661,student,153,418,380,617
700.jpeg,1767,661,student,30,388,245,550
700.jpeg,1767,661,studentcopying,155,327,297,440
700.jpeg,1767,661,studentcopying,667,321,849,481
700.jpeg,1767,661,studentcopying,824,319,965,492
700.jpeg,1767,661,studentcopying,878,336,1100,554
700.jpeg,1767,661,studentcopying,1040,353,1269,610
700.jpeg,1767,661,studentcopying,1207,327,1331,492
700.jpeg,1767,661,studentcopying,1388,323,1558,531
700.jpeg,1767,661,student,1542,365,1764,614
700.jpeg,1767,661,student,1207,268,1300,357
701.jpeg,1783,632,student,147,416,375,632
701.jpeg,1783,632,studentcopying,14,379,206,562
701.jpeg,1783,632,studentcopying,133,329,283,479
701.jpeg,1783,632,student,646,329,832,495
701.jpeg,1783,632,studentcopying,863,296,1083,524
701.jpeg,1783,632,studentcopying,1015,337,1266,611
701.jpeg,1783,632,studentcopying,1200,328,1370,508
701.jpeg,1783,632,studentcopying,1375,340,1586,508
701.jpeg,1783,632,student,1509,354,1763,583
702.jpeg,1770,698,student,167,398,433,596
702.jpeg,1770,698,student,65,379,228,516
702.jpeg,1770,698,student,167,294,331,438
702.jpeg,1770,698,student,700,299,881,459
702.jpeg,1770,698,student,842,296,1033,459
702.jpeg,1770,698,student,942,308,1157,551
702.jpeg,1770,698,studentcopying,1082,337,1307,591
702.jpeg,1770,698,gesture,1208,392,1268,492
702.jpeg,1770,698,studentcopying,1460,311,1636,513
702.jpeg,1770,698,student,1267,302,1417,484
702.jpeg,1770,698,student,1641,282,1770,665
703.jpeg,1771,641,studentcopying,194,390,489,606
703.jpeg,1771,641,student,58,369,233,541
703.jpeg,1771,641,student,187,304,358,472
703.jpeg,1771,641,studentcopying,676,295,884,471
703.jpeg,1771,641,student,855,303,1044,461
703.jpeg,1771,641,student,911,354,1122,550
703.jpeg,1771,641,studentcopying,1031,347,1300,596
703.jpeg,1771,641,gesture,1189,361,1274,462
703.jpeg,1771,641,studentcopying,1455,292,1665,519
703.jpeg,1771,641,studentcopying,1245,294,1448,471
703.jpeg,1771,641,student,1584,309,1768,636
703.jpeg,1771,641,student,1215,245,1325,342
704.jpeg,1767,777,studentcopying,91,391,348,624
704.jpeg,1767,777,student,32,364,189,552
704.jpeg,1767,777,student,133,324,232,459
704.jpeg,1767,777,studentcopying,640,294,822,469
704.jpeg,1767,777,studentcopying,853,296,1070,500
704.jpeg,1767,777,studentcopying,1043,306,1239,551
704.jpeg,1767,777,gesture,1106,364,1174,467
704.jpeg,1767,777,gesture,1158,365,1230,465
704.jpeg,1767,777,studentcopying,1392,283,1588,456
704.jpeg,1767,777,studentcopying,1209,282,1391,454
704.jpeg,1767,777,student,1539,308,1760,540
704.jpeg,1767,777,student,1138,224,1300,314
705.jpeg,1768,425,studentcopying,9,130,261,378
705.jpeg,1768,425,gesture,58,212,157,304
705.jpeg,1768,425,student,55,55,176,180
705.jpeg,1768,425,studentcopying,619,62,833,249
705.jpeg,1768,425,studentcopying,808,38,1060,317
705.jpeg,1768,425,studentcopying,984,89,1257,349
705.jpeg,1768,425,studentcopying,1156,165,1216,263
705.jpeg,1768,425,student,1476,70,1642,282
705.jpeg,1768,425,studentcopying,1258,52,1438,254
705.jpeg,1768,425,student,1231,9,1310,104
705.jpeg,1768,425,student,1544,63,1768,415
706.jpeg,1768,608,student,1441,340,1688,554
706.jpeg,1768,608,studentcopying,1280,275,1443,493
706.jpeg,1768,608,studentcopying,1083,250,1209,383
706.jpeg,1768,608,student,980,298,1164,542
706.jpeg,1768,608,studentcopying,801,272,1042,487
706.jpeg,1768,608,student,750,225,874,434
706.jpeg,1768,608,student,560,229,765,438
706.jpeg,1768,608,studentcopying,90,281,248,531
706.jpeg,1768,608,studentcopying,18,223,133,362
706.jpeg,1768,608,studentcopying,1,288,85,409
707.jpeg,1763,567,student,1422,319,1711,548
707.jpeg,1763,567,studentcopying,1269,276,1492,488
707.jpeg,1763,567,student,1111,262,1267,432
707.jpeg,1763,567,student,983,289,1197,515
707.jpeg,1763,567,studentcopying,828,235,1032,504
707.jpeg,1763,567,gesture,849,360,907,449
707.jpeg,1763,567,student,722,240,883,438
707.jpeg,1763,567,student,553,231,755,415
707.jpeg,1763,567,studentcopying,49,275,256,533
707.jpeg,1763,567,studentcopying,20,216,144,375
707.jpeg,1763,567,studentcopying,1,265,107,399
708.jpeg,1765,616,student,1490,314,1748,536
708.jpeg,1765,616,studentcopying,1326,290,1543,475
708.jpeg,1765,616,studentcopying,1168,275,1306,457
708.jpeg,1765,616,student,1132,204,1220,286
708.jpeg,1765,616,student,981,287,1228,542
708.jpeg,1765,616,studentcopying,809,279,1074,473
708.jpeg,1765,616,gesture,880,385,956,466
708.jpeg,1765,616,student,768,230,923,419
708.jpeg,1765,616,student,599,224,805,403
708.jpeg,1765,616,studentcopying,43,275,281,517
708.jpeg,1765,616,gesture,214,353,275,469
708.jpeg,1765,616,student,60,214,172,311
709.jpeg,1767,596,studentcopying,490,234,803,403
709.jpeg,1767,596,gesture,545,266,603,345
709.jpeg,1767,596,student,748,244,903,414
709.jpeg,1767,596,student,813,285,1054,481
709.jpeg,1767,596,student,964,309,1191,536
709.jpeg,1767,596,studentcopying,1318,257,1541,467
709.jpeg,1767,596,studentcopying,1160,279,1310,423
709.jpeg,1767,596,studentcopying,1434,293,1740,566
709.jpeg,1767,596,chit,1637,458,1726,519
709.jpeg,1767,596,studentcopying,42,291,339,547
709.jpeg,1767,596,studentcopying,51,222,176,315
709.jpeg,1767,596,studentcopying,1,273,155,442
709.jpeg,1767,596,student,1142,217,1229,292
71.jpeg,600,338,student_copying,390,86,537,211
710.jpeg,1765,633,studentcopying,592,231,771,396
710.jpeg,1765,633,gesture,684,266,751,353
710.jpeg,1765,633,studentcopying,819,209,1007,471
710.jpeg,1765,633,student,746,241,890,448
710.jpeg,1765,633,student,950,290,1174,549
710.jpeg,1765,633,studentcopying,1287,267,1512,485
710.jpeg,1765,633,studentcopying,1455,329,1684,530
710.jpeg,1765,633,chit,1625,464,1697,531
710.jpeg,1765,633,student,44,308,328,518
710.jpeg,1765,633,studentcopying,68,210,200,348
710.jpeg,1765,633,studentcopying,1,277,123,412
710.jpeg,1765,633,student,1152,226,1218,284
710.jpeg,1765,633,student,1137,265,1228,347
711.jpeg,1766,574,studentcopying,1497,340,1725,547
711.jpeg,1766,574,chit,1640,466,1725,528
711.jpeg,1766,574,student,1353,282,1539,478
711.jpeg,1766,574,student,1180,267,1328,432
711.jpeg,1766,574,student,973,322,1254,555
711.jpeg,1766,574,studentcopying,783,258,1031,496
711.jpeg,1766,574,student,606,238,823,404
711.jpeg,1766,574,studentcopying,22,276,355,507
711.jpeg,1766,574,studentcopying,67,211,180,323
711.jpeg,1766,574,studentcopying,1,238,90,334
72.jpeg,1023,682,student,344,247,865,592
73.jpeg,600,400,student,169,99,409,333
74.jpeg,608,342,student,401,98,558,307
75.jpeg,1600,1167,student,824,279,1573,1118
76.jpeg,1600,1167,student,691,228,1408,1021
77.jpeg,640,420,student,1,81,203,323
78.jpeg,420,281,student,240,143,366,281
79.jpeg,607,388,student,449,64,598,274
79.jpeg,607,388,student,91,44,197,151
79.jpeg,607,388,student,140,70,294,184
86.jpeg,310,163,student,13,52,81,102
86.jpeg,310,163,student,115,34,176,95
86.jpeg,310,163,student,129,47,197,123
86.jpeg,310,163,student,186,27,252,91
87.jpeg,275,183,student_copying,107,35,235,165
88.jpeg,266,189,student_copying,1,51,97,152
88.jpeg,266,189,student_copying,1,10,99,142
89.jpeg,265,190,student_copying,77,4,257,174
89.jpeg,265,190,student_copying,76,85,160,158
89.jpeg,265,190,student_copying,140,16,209,72
90.jpeg,188,268,student_copying,54,151,145,231
90.jpeg,188,268,student_copying,46,167,109,195
90.jpeg,188,268,student_copying,27,115,84,212
91.jpeg,275,183,student_copying,120,19,268,136
92.jpeg,275,183,student_copying,139,10,258,118
93.jpeg,259,194,student_copying,78,1,243,175
94.jpeg,300,168,student,224,43,287,116
94.jpeg,300,168,student,132,26,210,133
94.jpeg,300,168,student,36,84,132,168
96.jpeg,259,194,student,1,7,148,172
97.jpeg,262,193,student_copying,127,14,262,187
98.jpeg,300,168,student_copying,100,43,166,98
98.jpeg,300,168,student,123,71,252,152
99.jpeg,2960,1440,student_copying,596,36,1684,1354
